term,importance
routine activities,0.0318232240956676
performed routine,0.0318232240956676
pipe released,0.03182142341825661
spike,0.03180414708459028
voltage,0.03173100031114797
lose,0.031721516852241255
pad,0.03165642892337447
burn neck,0.031652118520533665
pen,0.03163484050614326
losing balance,0.03161664994951381
losing,0.03161664994951381
cmx cmx,0.03161274811602177
approximately meter,0.031528807426777335
weight approx,0.031498891825902306
forward,0.0314164832717946
tie,0.031401057676098146
movement impacting,0.031349174284641346
causing pipe,0.031320308188846534
slight blow,0.0312916681318949
bap,0.03127247602441772
collaborator hit,0.03113419263582356
solid,0.031079876346397084
leave work,0.031049160089294876
weighing,0.03104665870754736
conditioning,0.031027789132264276
geologist,0.030960124206070905
collaborator reports,0.030944929051301816
injured left,0.030944493671081853
weld,0.030941910622198605
unlocking,0.03092411359119649
platform floor,0.03092334623900564
abrupt,0.030911751761044964
km,0.030844628599792024
rods,0.030841640672074087
reports working,0.030833708247836294
rotation,0.030775904202215904
release pipe,0.030765886598488012
floor causing,0.030735610257732242
treated medical,0.030733330178850743
hitting face,0.030706190656752695
transmission belts,0.030692151199142786
belts,0.030692151199142786
services,0.03068832639635214
cmx cm,0.0306867699590467
bee,0.030663647207857397
stung,0.030581752933430312
ramp,0.030578133433975464
plate causing,0.030575699072604694
strut,0.030549393799252145
work collaborator,0.030527135949020495
handrail,0.03052593450224069
suffers contusion,0.030495693524312355
final,0.030461499041971547
mobile,0.030455558405719618
fastening,0.0303968800609996
operator assistant,0.03032051482925695
slips feels,0.030290538445114146
injury ring,0.030288096213606886
waelz,0.03025985205485112
acid plant,0.030257141350361134
containing,0.030255073588518516
assembly activity,0.0302377813312264
right vehicle,0.03023738497704485
unexpectedly,0.03023567360057882
helical bolt,0.0302255884322788
produced,0.030201271448209895
assistant hand,0.030165071300426567
assistant right,0.03013198734536938
evaluate,0.03011823327724068
untimely,0.03008882570253828
service evaluation,0.030075924873567333
polypropylene pipe,0.030063764858204157
pipe flange,0.030063764858204157
pulling chain,0.030046905973378724
hand immediately,0.030016689671932596
corner,0.030012456330253002
causing described,0.030009756613773437
end drill,0.029977836117605794
traps,0.02992130077724735
caused st,0.029893769149191902
luis,0.02988936327895698
projected face,0.029866640603052313
marking,0.029865362817262393
face hand,0.029829555969409637
magnetometric,0.02980615278851718
safety equipment,0.029792907597075736
september,0.029781178541912718
litorina,0.029757220091129417
fence,0.029733769721572677
fourth finger,0.029730787768438564
liquid zinc,0.029665706096089383
loader time,0.029649665615407196
hits face,0.029577461345759153
powder,0.029562277291335308
worn,0.029551357514607263
wear,0.02953760266663636
wear plate,0.02953760266663636
plate warman,0.02953760266663636
warman lx,0.02953760266663636
warman,0.02953760266663636
piece rock,0.029535262501277186
operator right,0.02952272174801406
doing work,0.029466262779040603
hand using,0.029336403522812776
bees,0.02930804914728331
coupling,0.02927918636852021
operation iron,0.029267178102861852
performing truck,0.029267178102861852
tail,0.02923150624052669
followed normally,0.029220908649214932
radial,0.029200609275057982
inner pipe,0.029179028990965555
ustulaci,0.029164350442403914
normal activities,0.029076719341811923
slips falls,0.02904993875352671
yields,0.02904468176516912
carry,0.02900833465513808
geho pump,0.02900271004811141
geho,0.02900271004811141
company incimet,0.02892190488203251
incimet,0.02892190488203251
collaborator performed,0.028904768498623445
hinge,0.02889683518810584
hitting palm,0.028848666721865417
palm left,0.028848666721865417
observed,0.02880039873435867
tm,0.028706850045854233
hand tool,0.02861004287716995
opens,0.02860436191334656
pocket,0.028596279298134398
nearby eyewash,0.028591548534092126
eyewash,0.028591548534092126
eyewash cleaning,0.028591548534092126
collaborator went,0.028591548534092126
nearby,0.028591548534092126
cleaning immediately,0.028591548534092126
immediately medical,0.028591548534092126
went nearby,0.028591548534092126
pulls,0.02859153729756833
quirodactyl,0.02858431825527616
breaking,0.02853601094239172
cm kg,0.028518126678027417
duties,0.02849847738544667
withdrawal cathode,0.02849687935453867
sound,0.028416203366517623
safety boots,0.028412838828425484
spark,0.0283897545293402
heel,0.028387698170794756
superficial cut,0.02833466752823801
distributor,0.028272463881231325
concrete blocks,0.028219598167159847
mesh impacting,0.02818106968207714
contracture,0.02815215292548496
level circumstances,0.02814534989230071
plug,0.02809337219061045
rollover,0.02808197770927289
type safety,0.02806455549834271
operator bolter,0.028024258721359618
dismantled,0.0279833706863881
geologist manoel,0.027942908279226054
weld seam,0.027919960892402295
pead geomembrane,0.027919960892402295
pead,0.027919960892402295
circumstances operator,0.02790775412488313
collaborator time,0.02788863789099285
worker right,0.027882008434342458
point,0.027847346570418242
rolling,0.02781728829508682
level tajo,0.0277368235366245
tajo,0.0277368235366245
wore,0.02772802734327584
bends,0.027717211195902487
indicates,0.027643835550781315
need,0.027634705870190356
try,0.027627772331962674
pneumatic,0.027621498498251913
intermediate,0.027613102478346974
product,0.027566725431858806
person involved,0.027550691352397388
gloves type,0.0275178654177421
circumstances collaborator,0.027492432252598627
causing bruise,0.027481467887858952
washing area,0.027475663238605598
proceeds pull,0.027459060130439056
hq pipe,0.027436954045835616
increase,0.027436954045835616
increase hq,0.027436954045835616
index finger,0.02742789549691891
index,0.02742789549691891
grazed,0.027421243110115862
hand metal,0.027346801124065335
generates injury,0.027342241679414826
perform,0.02732184593137531
operator scooptram,0.027315337522845783
remaining,0.027310834793360404
thumb right,0.02729729799889145
lateral,0.0272920346133097
helmet chin,0.027236887481819915
containers,0.027231828804371343
including,0.027209083850726446
person used,0.02720613439167293
suddenly appears,0.027179583749650082
release load,0.027179583749650082
personnel direction,0.027179583749650082
direction flow,0.027179583749650082
covered mud,0.027179583749650082
rock fragments,0.027179583749650082
op operator,0.027179583749650082
blowing release,0.027179583749650082
hopper car,0.027179583749650082
parks,0.027179583749650082
presence rock,0.027179583749650082
load mud,0.027179583749650082
parks equipment,0.027179583749650082
fragments personnel,0.027179583749650082
mud flow,0.027179583749650082
moment blowing,0.027179583749650082
operator locomotive,0.027179583749650082
flow covered,0.027179583749650082
appears presence,0.027179583749650082
appears,0.027179583749650082
locomotive parks,0.027179583749650082
flow suddenly,0.027179583749650082
activity chuteo,0.027179583749650082
inertia,0.027178432839738004
finally,0.02716847250054395
ceiling,0.027150885255181816
mollares,0.02714729427135377
mr mollares,0.02714729427135377
hand frame,0.027123202271661994
leg slides,0.027061365665868635
event collaborator,0.02703051400371031
operators decide,0.027018851997239208
moving radiator,0.027018851997239208
caused cut,0.027017483540717507
leggings,0.027000371428639862
soil sampling,0.026937741091924778
sampling,0.026937741091924778
type,0.026862188706842306
leakage,0.02684823258587767
supervision,0.026820123840456157
grp,0.026805000281570533
union,0.02678749558179616
spilling,0.026777995360629518
zn ingot,0.026732451218383062
process melting,0.026732451218383062
diamond drilling,0.026718515108839335
diamond,0.026718515108839335
employee did,0.026715273541428303
press finger,0.02668050463581125
nd right,0.026648975335138853
pressed nd,0.026648975335138853
block level,0.026647153694863108
pass,0.0266455689993086
slight burn,0.02662159438911473
bruise,0.026561272720018875
car moment,0.02654654895802682
residual water,0.02654011268209434
did feel,0.026518663184141183
feel pain,0.026518663184141183
mild,0.026518663184141183
feels pain,0.026425769286648894
long diameter,0.026362798744814363
fall level,0.02621950250701312
foot collaborator,0.026213459309402682
identified,0.026173457681538847
chin strap,0.02616462560154647
carrying activity,0.026138704101332767
pain swelling,0.026122496939115065
maribondos bitten,0.026122496939115065
ore hopper,0.02610957780290224
chuteo,0.02610957780290224
chuteo ore,0.02610957780290224
pump house,0.026075225012237295
welded mesh,0.026058955040068128
welded,0.026058955040068128
performing cutting,0.02605116257990057
warning,0.02604454398471871
mr emerson,0.02603504072029327
emerson,0.02603504072029327
paint,0.026007855256482824
sloping,0.026002054695238436
moments collaborators,0.02597631809608165
cab,0.025956439341083416
sub,0.02594820888797079
sub station,0.02594820888797079
washing tabolas,0.025944047749187422
tabolas,0.025944047749187422
completing,0.025918766250306712
rung,0.02587663261357076
moments mr,0.025824428326987052
rim position,0.02579424457408721
possibly,0.02574940557435475
management,0.025742958077331162
sustained,0.025740988717905023
causing discomfort,0.025730970337979952
hand near,0.02570565842240467
transport,0.025698617913282307
using metal,0.025698507284596144
takes,0.02561340569744855
rocks,0.02560924205772821
shocrete,0.025574244707881343
wooden strut,0.025549202305085505
heavy,0.025533115376323218
heavy equipment,0.025533115376323218
milpo,0.025532345958265434
reporting,0.025528413141737965
generates movement,0.02552057178505334
comes contact,0.02550472067941332
moved making,0.02544620310267695
movement striking,0.02544620310267695
pendulum,0.02544620310267695
pendulum movement,0.02544620310267695
needed,0.02542500289854784
evaluated,0.025422663894141183
localized swelling,0.025422663894141183
localized,0.025422663894141183
involved use,0.025417246378856777
weevils exit,0.025359658987300148
weevils,0.025359658987300148
place endured,0.025359658987300148
nut left,0.025318495834661437
mr nilton,0.025269064094342285
scissor performed,0.02526678581550984
frame causing,0.025260848081749797
passes cocada,0.02523662171372601
grabs,0.025213322648203064
manoel,0.025184105765377874
arriving,0.025129283715800234
floor platform,0.025123725626778892
cervical,0.02510657244197346
pot ensuring,0.0249941167051881
worker prepared,0.0249941167051881
prepared food,0.0249941167051881
kneeling,0.024981484960353906
slipped fell,0.02496433868805752
ran,0.024923464201114447
performing geological,0.024884535958297305
hat type,0.024881938393454917
lubricator,0.024881938393454917
avoid,0.024881218858473008
supporting,0.024861942318870973
branch attacked,0.02486071180257912
attacked maribondos,0.02486071180257912
maribondos,0.02486071180257912
collaborator used,0.024830054881525655
house,0.02481572323379107
previous,0.024810312891501783
hit right,0.02478143041730297
wire,0.024777233595291423
projection pump,0.02476004682732804
placed demineralization,0.02476004682732804
water splashes,0.024754372927469504
used refrigerant,0.024754372927469504
guard heads,0.02472659393870188
heads,0.02472659393870188
cutter,0.024643353848652346
collaborator doing,0.024631021039010617
teacher,0.02462696696244297
ee,0.024586305274195093
stumble,0.024532161465758744
bottle,0.024526042083390265
sole left,0.024525114847726473
corridor,0.024512819054421216
placed floor,0.02450470237848993
generate,0.024492991277212103
pipe connection,0.02438819391908304
floor time,0.024387860615187846
trays,0.024342470133750384
lesion,0.024263855117135722
bio,0.02419458928708414
brake,0.02419458928708414
old,0.02413172644067392
staircase,0.024098564018024165
gloves time,0.02407922869863826
loader assistant,0.02402616823806503
chisel pound,0.024010187421848756
partners placing,0.02401018524315319
placing killer,0.02401018524315319
worker partners,0.02401018524315319
partners,0.02401018524315319
fall height,0.023975040689262574
hand glove,0.023885786807401395
rafael,0.023885786807401395
danillo,0.023885786807401395
outside,0.023877114583955045
partner removes,0.02387144063751425
untimely splashes,0.02387144063751425
upwards,0.023860880103011656
aid,0.023860577738842877
barbed,0.023818505124168384
pipe pressing,0.023762084490144095
cocada mesh,0.02373094805147983
head guard,0.02370470945552375
hitting right,0.02368673859903487
mapping activity,0.023682547585020555
inside metal,0.023656274586406227
wide,0.02365539810655911
cm wide,0.02365539810655911
collar,0.023613938180450093
windows boiler,0.023602092947285127
operator cleaned,0.023602092947285127
window frame,0.023602092947285127
operator epp,0.023602092947285127
employee transiting,0.02356858754484364
transiting,0.02356858754484364
walks,0.023557363071541257
safe,0.023551374785128046
pilot,0.023527999370803836
unclog moment,0.02342315569178619
nilton opening,0.02342315569178619
occurred projection,0.02342315569178619
visit unclog,0.02342315569178619
occurring accident,0.02342315569178619
opening visit,0.02342315569178619
prepared,0.02340100606540868
end free,0.02339983065656034
pressed cable,0.023361376004446564
projected hit,0.023361376004446564
unlock,0.023361376004446564
unlock cathodic,0.023361376004446564
passing stung,0.02335759817704713
fact operator,0.02335759817704713
operator turned,0.02335759817704713
movement coil,0.02335759817704713
bees excited,0.02335759817704713
help forklift,0.02335759817704713
equipment left,0.02335759817704713
warehouse help,0.02335759817704713
forklift truck,0.02335759817704713
turned equipment,0.02335759817704713
starting activity,0.02335759817704713
removing coil,0.02335759817704713
cables warehouse,0.02335759817704713
truck operator,0.02335759817704713
coil bees,0.02335759817704713
coil electric,0.02335759817704713
realizing fact,0.02335759817704713
notice beehive,0.02335759817704713
people passing,0.02335759817704713
beehive movement,0.02335759817704713
area people,0.02335759817704713
excited realizing,0.02335759817704713
activity removing,0.02335759817704713
excited,0.02335759817704713
beehive,0.02335759817704713
identify,0.023340487457059175
loaded,0.023336307703376382
cage,0.02332198953353456
operator equipment,0.0233161157359904
cook,0.02327325915150543
employee time,0.023233229555230613
felipe,0.023207837241601133
sodium,0.0231818556670913
causing st,0.0231818556670913
splashes solution,0.02317654341835013
mooring,0.023084253945551317
provoking,0.023048066179990372
toe,0.023045209501761067
chicoteo,0.023025688895308122
moved nv,0.02301808396845746
mceisa,0.02301808396845746
pm performing,0.02299636639263749
reconnaissance,0.022991709160859592
piece involuntarily,0.02297385200845325
moved positioned,0.02297385200845325
positioned holder,0.02297385200845325
pipe storm,0.02297385200845325
unit vsd,0.022942701327343905
projected impacting,0.022942701327343905
vsd,0.022942701327343905
vsd instant,0.022942701327343905
woman,0.022937012023795368
pierced finger,0.022937012023795368
woman performed,0.022937012023795368
rock floor,0.022904486209117135
transversely,0.02289738434992146
rb machine,0.022848379335217432
pole,0.022846106285520768
workshop mechanical,0.022821267316944126
mr macedonio,0.022821267316944126
position affecting,0.022821267316944126
nose,0.02279089507206633
accident welder,0.022734248274514385
people carrying,0.022676394240971225
pressed support,0.022676394240971225
opened access,0.022676394240971225
drills,0.022640883552119965
makes contact,0.022614347447693344
swarm,0.022596387678718702
works,0.022593526395135573
impregnated,0.02254638972801306
cause,0.02250269566888506
operator hands,0.02249732640463053
walls remove,0.02249732640463053
worker cristian,0.02249732640463053
walls,0.02249732640463053
point support,0.022447386140697804
proceeds loosen,0.022447386140697804
twist left,0.022430162932428412
left knee,0.022430162932428412
foot height,0.02242685017902103
mesh operator,0.022307486428437474
continued work,0.022294191025073302
sought,0.02228207625357691
fact,0.02222936490464328
operator did,0.02222936490464328
warehouse bumped,0.02222523212368529
puddle,0.02215730996354681
got,0.022042402113471214
produces,0.022029795762780822
screwdriver,0.022029795762780822
ventilation chimney,0.02199557775995248
continued activity,0.021981340217621756
deviate,0.021927685351890592
deviate vegetation,0.021927685351890592
marcos,0.021927685351890592
stooped deviate,0.021927685351890592
whistling,0.021927685351890592
normally event,0.021927685351890592
stooped,0.021927685351890592
received whistling,0.021927685351890592
reaction activities,0.021927685351890592
make geological,0.021927685351890592
prospector marcos,0.021927685351890592
activities followed,0.021927685351890592
reports trying,0.021872335318930115
walrus reaching,0.021855723208562137
walrus hit,0.021855723208562137
untied,0.021855723208562137
untied walrus,0.021855723208562137
fell pipes,0.021807707466595834
calf caused,0.021807707466595834
using shovel,0.021807707466595834
shovel placing,0.021807707466595834
excavation level,0.021807707466595834
bucket day,0.021807707466595834
removal material,0.021807707466595834
caused superficial,0.021807707466595834
employees boots,0.021807707466595834
engaged removal,0.021807707466595834
level using,0.021807707466595834
employees engaged,0.021807707466595834
injury legs,0.021807707466595834
pipes employees,0.021807707466595834
placing bucket,0.021807707466595834
day material,0.021807707466595834
boots friction,0.021807707466595834
material excavation,0.021807707466595834
boot calf,0.021807707466595834
friction boot,0.021807707466595834
used ppe,0.02180399355199842
vertical pipe,0.021786024676775314
operator actuating,0.021786024676775314
pressure hose,0.021786024676775314
pipe residue,0.021786024676775314
using hydrojet,0.021786024676775314
obstruction pipe,0.021786024676775314
obstruction,0.021786024676775314
pipe using,0.021786024676775314
pedal,0.021786024676775314
collaborator causing,0.02178360368748612
ob moment,0.021778116474954257
ob cx,0.02175636990814183
pm approximately,0.02175636990814183
picking cat,0.02175636990814183
operator services,0.02175636990814183
position truck,0.02175636990814183
plate acl,0.02175636990814183
valve turntable,0.02175636990814183
valve cat,0.02175636990814183
motion contact,0.021696281228488677
press filtration,0.021696281228488677
wound rd,0.021696281228488677
divine,0.02167412876181007
aluminum,0.021598762960559483
accident operators,0.021591065918797413
using rubber,0.021536616519507876
lose balance,0.021501153524468124
stp,0.021489809036823772
project,0.021486425911179215
accident did,0.02141444005037564
lip producing,0.02139776893292014
mr luis,0.021389281204022247
nio,0.021384984401638624
left gable,0.02132178921277473
channel,0.021265736065796778
right ankle,0.021261653687728702
process solution,0.021237881379733446
open air,0.021237881379733446
process employee,0.021237881379733446
valve tank,0.021237881379733446
neutral leaching,0.021237881379733446
proceeds open,0.021237881379733446
neutral,0.021237881379733446
square meters,0.021225828744281593
square,0.021225828744281593
return belt,0.02113471770475319
post came,0.021058753588097046
moved structure,0.021058753588097046
hand operator,0.021030331777453677
trying release,0.020989340759932796
position cathode,0.020888455076816657
work level,0.020875651599260622
placed metal,0.020875651599260622
prospector,0.02086852062042791
prevented,0.020836426699690692
roll,0.02081392721449546
supervising activity,0.02079408139563487
calf,0.020754337981764077
incident assistant,0.02073763815971715
left shoulder,0.0207131581572484
pin tractor,0.02070189113807979
pressing second,0.02070189113807979
composed,0.020630212854900274
team composed,0.020630212854900274
reaction returned,0.020630212854900274
type allergic,0.020630212854900274
verified type,0.020630212854900274
preparation office,0.020605014783461516
used lock,0.020605014783461516
use stair,0.020605014783461516
office cleaning,0.020605014783461516
accessories,0.020602604506776263
work assistant,0.020577894354087183
mt floor,0.020557791643564825
balance falling,0.02054151261430188
sustaining,0.020536176394684653
positive drill,0.020521656499552714
winch cable,0.020521656499552714
whiplash effect,0.020521656499552714
untimely developing,0.020521656499552714
platform frame,0.020521656499552714
using hycron,0.020521656499552714
away place,0.02049373010876668
locomotive workshop,0.020476017994694694
mr standing,0.02045464779445633
post hits,0.02045464779445633
warning post,0.02045464779445633
yields falls,0.02045464779445633
power cables,0.02045464779445633
worker manuel,0.02045464779445633
mr jos,0.02045464779445633
vine twice,0.02038707894615505
using sickle,0.02038707894615505
open bite,0.02038707894615505
vegetation open,0.02038707894615505
vine,0.02038707894615505
wound impact,0.020385714170338638
performing carbon,0.020385714170338638
pipe marking,0.020385714170338638
picking,0.020369631389134953
employees used,0.02032973828027973
respective,0.02032973828027973
used respective,0.02032973828027973
new evaporator,0.020318088082094437
near torch,0.020318088082094437
new,0.020318088082094437
pen causing,0.020318088082094437
motion,0.02031337272740221
exposed,0.02031337272740221
tilted,0.020187333676481643
near area,0.02017396700998191
pneumatic conveyor,0.02017396700998191
operator feels,0.020163884955245175
feels discomfort,0.020163884955245175
encountered,0.020133880705916596
pin right,0.020125034892901583
moved infrastructure,0.020125034892901583
office julio,0.020125034892901583
untimely causing,0.020125034892901583
weight place,0.02007185622926931
tail pulley,0.020019109100030904
supervising,0.01997545992757157
distance meters,0.019962902602128997
welder proceeds,0.01994765884752154
returned normal,0.019939426530892507
legs,0.019937281132555044
contact rock,0.019927514752448104
wca,0.019891523103379313
leaching,0.019884191021657963
identifies,0.019868459686327854
sole boot,0.019861277791881172
pipe spike,0.019859533761312647
pipe standardization,0.019859533761312647
worker safety,0.019859533761312647
nv moments,0.019859533761312647
performing pipe,0.019859533761312647
pipe impacts,0.019859533761312647
accident assistant,0.019853407780320312
performed soldering,0.01980549774966265
neck ear,0.019767710736899233
observed activity,0.019767710736899233
pom moment,0.019767710736899233
withdrawal check,0.019767710736899233
floor supporting,0.01976093585702552
lima,0.01973069455423431
informs,0.019651360831264335
enter forest,0.019599393476094438
place clerk,0.01958371612209656
clerk wearing,0.01958371612209656
mesh falls,0.019545049559293075
pm mr,0.01949967410882391
visual,0.01949967410882391
victor,0.01949967410882391
victor time,0.01949967410882391
visual inspection,0.01949967410882391
mr victor,0.01949967410882391
needle,0.019437671218821735
performing drilling,0.019437671218821735
probe level,0.019437671218821735
needle stem,0.019437671218821735
positioning needle,0.019437671218821735
projection sulfuric,0.01934794688396296
operating room,0.01934794688396296
ustulation surprised,0.01934794688396296
unit final,0.019331477881874837
nail evaluation,0.019331477881874837
performing carpentry,0.019331477881874837
carried inspection,0.019321574337891726
rest,0.019314655100576787
time fragment,0.01929588818010524
opening access,0.019263467663016617
remained,0.019246846969877964
advancing,0.019199473036673364
dry,0.019185302905630166
teams,0.01918090635275049
mr francisco,0.01916929401251338
observes polyethylene,0.01916929401251338
proceeding lower,0.01916929401251338
pipe hook,0.01916929401251338
pipe thrown,0.01916929401251338
operator scoop,0.01916929401251338
percussion,0.01914260563288225
threads,0.01914260563288225
ruptured,0.01908761824641362
elbow,0.019082840224002823
team preparing,0.01907231778182423
according,0.018998025970460533
passed corner,0.018942870587364026
virdro slight,0.018942870587364026
virdro,0.018942870587364026
present,0.018924499473475683
away area,0.01890809733658922
point inlet,0.018856386457376268
warrin,0.018856386457376268
warrin welder,0.018856386457376268
attempts,0.018855034943619155
allergy,0.018843478681910723
work platform,0.01882627828720292
platform rock,0.01882627828720292
cut mesh,0.01869901891098185
storage,0.018655935737413608
exploded,0.018655935737413608
using tether,0.018641177605328095
projecting hand,0.018641177605328095
necessary hammer,0.0186391417125583
pointed fragment,0.0186391417125583
pointed,0.0186391417125583
water air,0.018604842030071126
progress,0.018604842030071126
progress helmet,0.018604842030071126
worker confipetrol,0.018604842030071126
pressure clamp,0.018604842030071126
soldering,0.01854310670126982
pom,0.018507728210991482
medical post,0.018471581409362083
platform exert,0.018461922717185535
pressure hand,0.018461922717185535
proceeding mr,0.018461922717185535
penultimate bolt,0.018461922717185535
worn proceeding,0.018461922717185535
ob personnel,0.018461922717185535
personnel begins,0.018461922717185535
unlocking soquet,0.018461922717185535
mr crist,0.018461922717185535
prevent coming,0.018461922717185535
piece occurred,0.018328744441289513
occurred impacting,0.018328744441289513
producing cut,0.018328744441289513
uniform,0.018281097575854402
hand ring,0.018198725222189988
box causing,0.018198725222189988
worker impacting,0.018195787748673607
platform broken,0.018195787748673607
truck time,0.018191268476909977
piece easel,0.01816889938648506
packaging cylindrical,0.01816889938648506
packaging,0.01816889938648506
waste bin,0.018164718000462928
bin,0.018164718000462928
pieces wood,0.018075269951449265
noticed small,0.018075269951449265
pants,0.018075269951449265
prick right,0.018075269951449265
wood aid,0.018075269951449265
pants noticed,0.018075269951449265
boot causing,0.01807515483321071
overheating bars,0.017959195830942232
overheating,0.017959195830942232
producing degree,0.017959195830942232
produced projected,0.017959195830942232
projected manages,0.017959195830942232
wasp right,0.01794882523364042
placing hand,0.01794022121667173
execution soil,0.017936663784353234
potions,0.017936663784353234
reported did,0.017936663784353234
task potions,0.017936663784353234
employee reported,0.017936663784353234
needed activity,0.017936663784353234
area pm,0.017936663784353234
pain continue,0.017936663784353234
potions area,0.017936663784353234
using time,0.017936663784353234
sampling task,0.017936663784353234
employee evaluated,0.017936663784353234
continue activity,0.017936663784353234
preparation scaffolding,0.017927284752952546
corrugated,0.017922466947184433
corrugated iron,0.017922466947184433
mesh cloth,0.0179131861217847
pressure necessary,0.017904248246412457
water pressure,0.017904248246412457
washing mixkret,0.017904248246412457
operator washing,0.017904248246412457
necessary change,0.017904248246412457
grp floor,0.01787000018771369
employee fall,0.01787000018771369
working brushcutters,0.017821428642792996
near stone,0.017821428642792996
piece metal,0.017821428642792996
projected leg,0.017821428642792996
east,0.017758362525573165
interlaced,0.017752137437610362
mr pushing,0.01771466082605914
workers technician,0.01771466082605914
pass hand,0.01771466082605914
nail equipment,0.01771466082605914
wanted pass,0.01771466082605914
performs cut,0.017686676938610656
process circumstances,0.017686676938610656
movement operator,0.017686676938610656
operator hits,0.017686676938610656
place support,0.017674410798874364
usual duties,0.017674410798874364
particle detached,0.017674410798874364
wound arm,0.017674410798874364
near drainage,0.017670014749604175
operator jib,0.017629156376863513
piston equipment,0.017629156376863513
piston,0.017629156376863513
moving drill,0.017629156376863513
causing lesion,0.01762630212479004
uneven,0.017545796672544016
uneven weight,0.017545796672544016
projected upwards,0.017545796672544016
pipe attached,0.017545796672544016
upwards pressing,0.017545796672544016
moved downward,0.017545796672544016
motorist,0.01751568867003825
assistant motorist,0.01751568867003825
product opening,0.017512823010213518
open container,0.017512823010213518
opens impacts,0.017512823010213518
opening opens,0.017512823010213518
operator samuel,0.017512823010213518
open second,0.017512823010213518
passed cep,0.0174902814712794
opposite direction,0.0174902814712794
operator stopped,0.0174902814712794
opposite,0.0174902814712794
polymer,0.017487480092002124
operator surprised,0.017467875522054636
analysis,0.017451093527904138
wrist protection,0.01741906069200967
power cord,0.01741906069200967
power outlet,0.01741906069200967
protection acted,0.01741906069200967
voltage power,0.01741906069200967
plug socket,0.01741906069200967
field inspections,0.017402334979088108
upper bank,0.017402334979088108
unexpectedly climbing,0.017402334979088108
ramp slides,0.017402334979088108
slides excavated,0.017402334979088108
empresa,0.017402334979088108
circumstance ahk,0.017402334979088108
empresa serves,0.017402334979088108
inspections upper,0.017402334979088108
area approximately,0.017402334979088108
floor occupants,0.017402334979088108
inspections,0.017402334979088108
position floor,0.017402334979088108
operational access,0.017402334979088108
climbing operational,0.017402334979088108
excavated,0.017402334979088108
cma,0.017402334979088108
cma carried,0.017402334979088108
belt complete,0.017402334979088108
operational,0.017402334979088108
access positive,0.017402334979088108
bank unexpectedly,0.017402334979088108
positive ramp,0.017402334979088108
remaining position,0.017402334979088108
supervision cma,0.017402334979088108
vehicle use,0.017402334979088108
ahk,0.017402334979088108
serves,0.017402334979088108
complete epps,0.017402334979088108
serves supervision,0.017402334979088108
high remaining,0.017402334979088108
plate empresa,0.017402334979088108
carried field,0.017402334979088108
occupants vehicle,0.017402334979088108
excavated area,0.017402334979088108
occupants,0.017402334979088108
ahk license,0.017402334979088108
pin cylinder,0.017384581544613267
press hand,0.017384581544613267
used press,0.017384581544613267
worker hit,0.01732879054709115
ppe activity,0.01732879054709115
place bolt,0.01732879054709115
hears,0.017301350222035054
zinco,0.017268841049450874
zinco rotary,0.017268841049450874
platform isc,0.01718862041371403
way fell,0.01718862041371403
platform decreasing,0.01718862041371403
detonating cord,0.017169978833664466
detonating,0.017169978833664466
unleashing saturated,0.017088602301883114
projecting fragment,0.017088602301883114
unleashing,0.017088602301883114
mason assistant,0.017084945219358407
assistant jumps,0.017084945219358407
mason,0.017084945219358407
construction,0.017084945219358407
plant operator,0.017036696184178236
operator semi,0.017036696184178236
presence debris,0.017036696184178236
muscle contracture,0.017036696184178236
muscle,0.017036696184178236
traveled,0.017023680143829472
near impacted,0.016970933334253344
overpressure,0.016970933334253344
plant moment,0.016970933334253344
work near,0.016970933334253344
overpressure acid,0.016970933334253344
water seal,0.016970933334253344
usual work,0.016970933334253344
pipe subsequently,0.01696437754777888
operator went,0.01696437754777888
pentacord crown,0.01695062878336387
movement ladder,0.01695062878336387
pentacord,0.01695062878336387
performed chicken,0.01695027739353721
using kitchen,0.01695027739353721
use specific,0.01695027739353721
unit collaborator,0.01695027739353721
room,0.016922564414184667
zinc powder,0.016887168897964128
operation zinc,0.016887168897964128
powder container,0.016887168897964128
movement push,0.016887168897964128
using crane,0.016887168897964128
wearing face,0.016880670024030826
withdrew,0.016880670024030826
withdrew foam,0.016880670024030826
mr marcelo,0.016880670024030826
waste container,0.016880670024030826
pit ii,0.016853431709539953
pit pit,0.016853431709539953
bring,0.01684490937086952
zinc section,0.016817242644201515
operator heading,0.016817242644201515
uses space,0.016817242644201515
zone lifting,0.016817242644201515
ndose left,0.016817242644201515
right left,0.016763041749097388
ip,0.016760279209956392
unbalancing employee,0.016751062807991275
unbalancing,0.016751062807991275
moving bite,0.0167481177606692
assistant wearing,0.016710566062971378
person contact,0.01671030011996093
water projection,0.01671030011996093
occurred face,0.01671030011996093
ppe injured,0.01671030011996093
projection occurred,0.01671030011996093
stone,0.016685501019433134
blade equipment,0.016685501019433134
protective lyner,0.016671211223691952
winch pulley,0.016671211223691952
polyurethane pulley,0.016671211223691952
polyurethane,0.016671211223691952
worker hip,0.016671211223691952
impacting collaborators,0.016661939359557718
proceeded sit,0.01661222916336081
places close,0.01661222916336081
worker middle,0.01661222916336081
mr claudio,0.016589140060701568
mr wilber,0.016589140060701568
vehicle using,0.016589140060701568
nuts rear,0.016589140060701568
operator readjusted,0.016589140060701568
nuts,0.016589140060701568
using wheel,0.016589140060701568
